order_id,customer_id,product_key,geo_key,date_key,quantity,unit_price,discount,shipping_cost,gross_revenue,discount_amount,revenue,net_revenue,profit_margin,is_delivered,is_returned,payment_method,shipping_mode,order_status
ORD02839,CUST0458,795,3,20241215,5.0,48674.49,0.04,89.77,243372.45,9734.9,233637.55,233547.78,0.9596,1,0,Cash on Delivery,Same Day,Delivered
ORD02840,CUST0437,756,9,20241230,4.0,25772.64,0.02,202.33,103090.56,2061.81,101028.75,100826.42,0.978,0,0,Wallet,Same Day,Pending
ORD02841,CUST0301,1128,7,20240611,4.0,26887.45,0.19,340.87,107549.8,20434.46,87115.34,86774.47,0.8068,1,0,Wallet,Express,Delivered
ORD02842,CUST0478,307,5,20241227,3.0,15443.46,0.39,35.47,46330.38,18068.85,28261.53,28226.06,0.6092,1,0,UPI,Economy,Delivered
ORD02843,CUST0129,597,7,20240818,5.0,7516.27,0.02,162.87,37581.35,751.63,36829.72,36666.85,0.9757,0,1,Net Banking,Standard,Returned
ORD02844,CUST0497,1285,4,20240620,3.0,34741.48,0.22,257.62,104224.44,22929.38,81295.06,81037.44,0.7775,1,0,Debit Card,Same Day,Delivered
ORD02845,CUST0404,177,1,20240807,4.0,16127.48,0.1,305.27,64509.92,6450.99,58058.93,57753.66,0.8953,1,0,Credit Card,Standard,Delivered
ORD02846,CUST0093,1073,8,20240826,5.0,703.29,0.29,412.5,3516.45,1019.77,2496.68,2084.18,0.5927,0,0,Debit Card,Economy,Pending
ORD02847,CUST0783,1286,3,20240323,3.0,3168.31,0.03,66.56,9504.93,285.15,9219.78,9153.22,0.963,1,0,Debit Card,Economy,Delivered
ORD02848,CUST0172,1116,8,20240527,2.0,26887.45,0.31,106.3,53774.9,16670.22,37104.68,36998.38,0.688,0,1,Credit Card,Economy,Returned
ORD02849,CUST0573,227,3,20240711,3.0,28746.83,0.19,161.72,86240.49,16385.69,69854.8,69693.08,0.8081,1,0,Debit Card,Standard,Delivered
ORD02850,CUST0502,367,9,20240526,1.0,31939.31,0.34,483.35,31939.31,10859.37,21079.94,20596.59,0.6449,0,0,Net Banking,Economy,Cancelled
ORD02851,CUST0664,557,4,20240307,4.0,26482.1,0.01,406.11,105928.4,1059.28,104869.12,104463.01,0.9862,0,0,UPI,Same Day,Pending
ORD02852,CUST0083,1287,2,20240514,5.0,35758.7,0.14,160.79,178793.5,25031.09,153762.41,153601.62,0.8591,1,0,Net Banking,Same Day,Delivered
ORD02853,CUST0695,330,7,20241205,3.0,28401.52,0.1,73.91,85204.56,8520.46,76684.1,76610.19,0.8991,0,0,Net Banking,Standard,Pending
ORD02854,CUST0135,1116,3,20240204,2.0,26887.45,0.04,439.07,53774.9,2151.0,51623.9,51184.83,0.9518,0,0,Credit Card,Same Day,Cancelled
ORD02855,CUST0393,790,6,20240313,2.0,8311.51,0.02,373.18,16623.02,332.46,16290.56,15917.38,0.9576,0,0,Net Banking,Express,Cancelled
ORD02856,CUST0477,1288,1,20240105,4.0,12596.72,0.21,246.24,50386.88,10581.24,39805.64,39559.4,0.7851,1,0,Debit Card,Same Day,Delivered
ORD02857,CUST0024,1008,10,20240121,3.0,26076.86,0.28,343.55,78230.58,21904.56,56326.02,55982.47,0.7156,0,1,Cash on Delivery,Express,Returned
ORD02858,CUST0131,382,5,20240621,1.0,21310.1,0.31,152.04,21310.1,6606.13,14703.97,14551.93,0.6829,1,0,Credit Card,Standard,Delivered
ORD02859,CUST0543,1139,4,20240129,5.0,48893.79,0.3,449.59,244468.95,73340.69,171128.26,170678.67,0.6982,1,0,Credit Card,Standard,Delivered
ORD02860,CUST0055,205,6,20241024,5.0,44754.37,0.1,127.08,223771.85,22377.19,201394.66,201267.58,0.8994,0,0,Net Banking,Same Day,Pending
ORD02861,CUST0360,987,5,20240404,4.0,22020.24,0.21,233.78,88080.96,18497.0,69583.96,69350.18,0.7873,0,1,Debit Card,Economy,Returned
ORD02862,CUST0452,1289,8,20240608,5.0,14002.0,0.34,381.52,70010.0,23803.4,46206.6,45825.08,0.6546,1,0,Cash on Delivery,Standard,Delivered
ORD02863,CUST0681,855,4,20240611,4.0,44065.13,0.18,110.21,176260.52,31726.89,144533.63,144423.42,0.8194,1,0,Net Banking,Express,Delivered
ORD02864,CUST0205,871,10,20241119,3.0,45648.24,0.39,325.09,136944.72,53408.44,83536.28,83211.19,0.6076,0,1,Cash on Delivery,Express,Returned
ORD02865,CUST0601,685,2,20240204,3.0,33809.24,0.35,284.99,101427.72,35499.7,65928.02,65643.03,0.6472,1,0,Cash on Delivery,Standard,Delivered
ORD02866,CUST0537,100,2,20241229,2.0,25948.52,0.19,57.23,51897.04,9860.44,42036.6,41979.37,0.8089,1,0,UPI,Same Day,Delivered
ORD02867,CUST0534,1227,6,20240724,5.0,43654.04,0.35,43.2,218270.2,76394.57,141875.63,141832.43,0.6498,1,0,Cash on Delivery,Economy,Delivered
ORD02868,CUST0365,467,9,20240726,2.0,32424.62,0.1,30.13,64849.24,6484.92,58364.32,58334.19,0.8995,0,0,Net Banking,Economy,Cancelled
ORD02869,CUST0129,735,6,20240204,3.0,40993.27,0.12,223.75,122979.81,14757.58,108222.23,107998.48,0.8782,1,0,Credit Card,Economy,Delivered
ORD02870,CUST0037,633,4,20240413,3.0,25460.31,0.23,411.71,76380.93,17567.61,58813.32,58401.61,0.7646,1,0,Net Banking,Express,Delivered
ORD02871,CUST0538,232,9,20241220,4.0,38108.08,0.29,435.77,152432.32,44205.37,108226.95,107791.18,0.7071,1,0,Wallet,Same Day,Delivered
ORD02872,CUST0098,958,4,20240317,3.0,14650.59,0.18,479.48,43951.77,7911.32,36040.45,35560.97,0.8091,0,0,UPI,Same Day,Pending
ORD02873,CUST0666,9,9,20241011,4.0,34605.56,0.25,135.01,138422.24,34605.56,103816.68,103681.67,0.749,0,0,Cash on Delivery,Same Day,Cancelled
ORD02874,CUST0747,1128,3,20240626,7.0,13887.06,0.21,27.09,97209.42,20413.98,76795.44,76768.35,0.7897,0,1,Credit Card,Economy,Returned
ORD02875,CUST0261,371,3,20240518,3.0,26493.725,0.05,402.26,79481.17,3974.05,75507.12,75104.86,0.9449,1,0,Cash on Delivery,Express,Delivered
ORD02876,CUST0020,831,9,20241215,5.0,12847.02,0.13,437.69,64235.1,8350.56,55884.54,55446.85,0.8632,0,0,Debit Card,Same Day,Cancelled
ORD02877,CUST0522,83,2,20241129,2.0,8335.12,0.36,424.35,16670.24,6001.29,10668.95,10244.6,0.6145,0,0,UPI,Economy,Pending
ORD02878,CUST0489,1290,4,20240105,3.0,26416.5,0.2,343.36,79249.5,15849.9,63399.6,63056.24,0.7957,0,0,Wallet,Express,Pending
ORD02879,CUST0678,91,4,20240523,2.0,48280.19,0.4,93.87,96560.38,38624.15,57936.23,57842.36,0.599,1,0,Debit Card,Same Day,Delivered
ORD02880,CUST0557,558,4,20240411,4.0,18910.11,0.23,319.96,75640.44,17397.3,58243.14,57923.18,0.7658,0,0,Credit Card,Economy,Cancelled
ORD02881,CUST0323,1076,3,20240613,2.0,34828.17,0.24,249.0,69656.34,16717.52,52938.82,52689.82,0.7564,1,0,Credit Card,Economy,Delivered
ORD02882,CUST0036,1291,6,20241104,1.0,4915.28,0.1,56.2,4915.28,491.53,4423.75,4367.55,0.8886,1,0,UPI,Standard,Delivered
ORD02883,CUST0506,946,3,20240722,3.0,4826.97,0.07,498.59,14480.91,1013.66,13467.25,12968.66,0.8956,1,0,Net Banking,Same Day,Delivered
ORD02884,CUST0579,1008,5,20240420,2.0,15133.81,0.24,210.98,30267.62,7264.23,23003.39,22792.41,0.753,0,1,Credit Card,Same Day,Returned
ORD02885,CUST0086,874,8,20240326,3.0,28249.95,0.22,109.24,84749.85,18644.97,66104.88,65995.64,0.7787,0,0,Cash on Delivery,Express,Cancelled
ORD02886,CUST0230,636,2,20240830,2.0,37689.37,0.26,328.92,75378.74,19598.47,55780.27,55451.35,0.7356,0,1,Wallet,Economy,Returned
ORD02887,CUST0462,404,6,20240412,2.0,212.23,0.03,43.33,424.46,12.73,411.73,368.4,0.8679,0,0,Net Banking,Economy,Pending
ORD02888,CUST0234,682,7,20241019,5.0,33679.8,0.11,409.19,168399.0,18523.89,149875.11,149465.92,0.8876,0,0,Cash on Delivery,Same Day,Pending
ORD02889,CUST0493,1292,9,20240527,3.0,19554.29,0.12,70.93,58662.87,7039.54,51623.33,51552.4,0.8788,0,0,Wallet,Same Day,Cancelled
ORD02890,CUST0762,531,1,20240430,3.0,22671.84,0.11,454.34,68015.52,7481.71,60533.81,60079.47,0.8833,1,0,UPI,Economy,Delivered
ORD02891,CUST0684,1246,3,20241201,5.0,28767.3,0.32,319.86,143836.5,46027.68,97808.82,97488.96,0.6778,0,0,Credit Card,Standard,Cancelled
ORD02892,CUST0368,572,2,20241217,4.0,29958.63,0.39,161.1,119834.52,46735.46,73099.06,72937.96,0.6087,0,0,Debit Card,Same Day,Cancelled
ORD02893,CUST0679,1293,2,20240210,5.0,35917.14,0.17,483.02,179585.7,30529.57,149056.13,148573.11,0.8273,1,0,UPI,Economy,Delivered
ORD02894,CUST0475,1294,5,20240314,2.0,16737.22,0.16,356.02,33474.44,5355.91,28118.53,27762.51,0.8294,0,0,Net Banking,Standard,Pending
ORD02895,CUST0287,927,6,20240911,3.0,45817.45,0.2,481.95,137452.35,27490.47,109961.88,109479.93,0.7965,0,0,Cash on Delivery,Same Day,Cancelled
ORD02896,CUST0126,565,1,20240810,4.0,25177.96,0.22,380.46,100711.84,22156.6,78555.24,78174.78,0.7762,1,0,Cash on Delivery,Economy,Delivered
ORD02897,CUST0627,911,9,20241019,5.0,10466.82,0.15,10.8,52334.1,7850.12,44483.98,44473.18,0.8498,0,0,Wallet,Economy,Pending
ORD02898,CUST0205,865,6,20240818,5.0,477.12,0.09,39.78,2385.6,214.7,2170.9,2131.12,0.8933,1,0,Credit Card,Express,Delivered
ORD02899,CUST0400,40,8,20240423,4.0,37472.83,0.08,97.51,149891.32,11991.31,137900.01,137802.5,0.9193,1,0,Debit Card,Express,Delivered
ORD02900,CUST0504,17,4,20241031,5.0,27471.94,0.07,15.33,137359.7,9615.18,127744.52,127729.19,0.9299,1,0,Credit Card,Express,Delivered
ORD02901,CUST0645,1056,10,20240829,3.0,29872.99,0.03,300.17,89618.97,2688.57,86930.4,86630.23,0.9667,1,0,Debit Card,Economy,Delivered
ORD02902,CUST0330,290,6,20240126,4.0,35309.83,0.24,39.14,141239.32,33897.44,107341.88,107302.74,0.7597,0,0,Cash on Delivery,Economy,Pending
ORD02903,CUST0090,1136,4,20240502,5.0,743.64,0.01,342.59,3718.2,37.18,3681.02,3338.43,0.8979,1,0,Debit Card,Economy,Delivered
ORD02904,CUST0296,388,2,20240705,4.0,4407.27,0.27,159.78,17629.08,4759.85,12869.23,12709.45,0.7209,0,0,UPI,Express,Cancelled
ORD02905,CUST0730,626,2,20240624,5.0,49498.5,0.08,324.77,247492.5,19799.4,227693.1,227368.33,0.9187,1,0,Wallet,Standard,Delivered
ORD02906,CUST0759,850,3,20240813,5.0,11888.56,0.2,312.44,59442.8,11888.56,47554.24,47241.8,0.7947,1,0,UPI,Same Day,Delivered
ORD02907,CUST0508,978,9,20240913,3.0,27469.14,0.19,249.71,82407.42,15657.41,66750.01,66500.3,0.807,0,1,Credit Card,Same Day,Returned
ORD02908,CUST0456,100,2,20241022,2.0,46438.68,0.1,155.13,92877.36,9287.74,83589.62,83434.49,0.8983,0,0,Credit Card,Same Day,Cancelled
ORD02909,CUST0301,644,6,20240524,1.0,47297.02,0.19,392.04,47297.02,8986.43,38310.59,37918.55,0.8017,0,0,Net Banking,Economy,Pending
ORD02910,CUST0505,1295,2,20240706,5.0,31438.32,0.02,46.74,157191.6,3143.83,154047.77,154001.03,0.9797,1,0,UPI,Express,Delivered
ORD02911,CUST0333,303,5,20240301,3.0,44378.99,0.36,415.56,133136.97,47929.31,85207.66,84792.1,0.6369,0,0,UPI,Economy,Cancelled
ORD02912,CUST0674,617,7,20240214,4.0,37419.96,0.01,129.63,149679.84,1496.8,148183.04,148053.41,0.9891,1,0,Cash on Delivery,Economy,Delivered
ORD02913,CUST0303,1140,3,20240229,2.0,11574.85,0.08,276.0,23149.7,1851.98,21297.72,21021.72,0.9081,1,0,Credit Card,Standard,Delivered
ORD02914,CUST0448,304,1,20240330,4.0,15544.94,0.03,405.68,62179.76,1865.39,60314.37,59908.69,0.9635,0,0,Debit Card,Express,Cancelled
ORD02915,CUST0350,456,4,20240523,2.0,40441.2,0.12,454.99,80882.4,9705.89,71176.51,70721.52,0.8744,0,1,Wallet,Same Day,Returned
ORD02916,CUST0237,1296,4,20240129,3.0,40841.59,0.09,439.93,122524.77,11027.23,111497.54,111057.61,0.9064,1,0,UPI,Same Day,Delivered
ORD02917,CUST0752,1297,1,20241101,5.0,13835.82,0.03,284.7,69179.1,2075.37,67103.73,66819.03,0.9659,0,0,Debit Card,Express,Pending
ORD02918,CUST0350,341,6,20241202,1.0,42784.36,0.36,4.88,42784.36,15402.37,27381.99,27377.11,0.6399,0,1,Wallet,Express,Returned
ORD02919,CUST0334,851,8,20240208,5.0,9484.11,0.15,469.08,47420.55,7113.08,40307.47,39838.39,0.8401,0,0,Wallet,Economy,Cancelled
ORD02920,CUST0704,1293,9,20241129,4.0,31580.04,0.04,15.59,126320.16,5052.81,121267.35,121251.76,0.9599,1,0,UPI,Economy,Delivered
ORD02921,CUST0329,1041,10,20240413,1.0,24740.95,0.13,408.61,24740.95,3216.32,21524.63,21116.02,0.8535,1,0,Credit Card,Standard,Delivered
ORD02922,CUST0546,681,9,20240426,3.0,1963.25,0.21,72.69,5889.75,1236.85,4652.9,4580.21,0.7777,0,0,Wallet,Economy,Pending
ORD02923,CUST0690,32,6,20240120,2.0,40238.54,0.12,55.27,80477.08,9657.25,70819.83,70764.56,0.8793,1,0,Debit Card,Same Day,Delivered
ORD02924,CUST0627,134,8,20240411,5.0,33603.19,0.33,2.86,168015.95,55445.26,112570.69,112567.83,0.67,0,0,UPI,Same Day,Pending
ORD02925,CUST0279,1093,2,20241011,1.0,18115.25,0.23,458.9,18115.25,4166.51,13948.74,13489.84,0.7447,1,0,Net Banking,Express,Delivered
ORD02926,CUST0021,277,4,20240126,5.0,74154.525,0.27,3.71,370772.62,100108.6,270664.02,270660.31,0.73,1,0,Cash on Delivery,Economy,Delivered
ORD02927,CUST0240,559,3,20240131,3.0,10703.08,0.37,465.63,32109.24,11880.42,20228.82,19763.19,0.6155,0,0,Debit Card,Express,Cancelled
ORD02928,CUST0669,991,10,20240213,5.0,44240.66,0.27,267.69,221203.3,59724.89,161478.41,161210.72,0.7288,1,0,UPI,Economy,Delivered
ORD02929,CUST0220,1298,8,20241119,5.0,22223.08,0.02,478.65,111115.4,2222.31,108893.09,108414.44,0.9757,1,0,Cash on Delivery,Same Day,Delivered
ORD02930,CUST0389,234,5,20240629,3.0,27504.57,0.25,131.15,82513.71,20628.43,61885.28,61754.13,0.7484,0,0,Credit Card,Same Day,Pending
ORD02931,CUST0242,172,3,20241203,5.0,26122.23,0.07,112.72,130611.15,9142.78,121468.37,121355.65,0.9291,1,0,UPI,Economy,Delivered
ORD02932,CUST0304,933,5,20240120,4.0,7531.87,0.03,142.51,30127.48,903.82,29223.66,29081.15,0.9653,1,0,Net Banking,Standard,Delivered
ORD02933,CUST0646,267,3,20241008,1.0,45073.51,0.05,439.26,45073.51,2253.68,42819.83,42380.57,0.9403,1,0,UPI,Express,Delivered
ORD02934,CUST0370,66,8,20240310,3.0,31730.21,0.28,319.43,95190.63,26653.38,68537.25,68217.82,0.7166,0,0,UPI,Same Day,Pending
ORD02935,CUST0381,355,5,20240110,4.0,21500.01,0.08,113.46,86000.04,6880.0,79120.04,79006.58,0.9187,1,0,Debit Card,Economy,Delivered
ORD02936,CUST0623,345,1,20240617,5.0,10345.89,0.01,85.86,51729.45,517.29,51212.16,51126.3,0.9883,1,0,Debit Card,Economy,Delivered
ORD02937,CUST0205,1105,2,20240721,4.0,24550.52,0.13,71.86,98202.08,12766.27,85435.81,85363.95,0.8693,1,0,Net Banking,Same Day,Delivered
ORD02938,CUST0487,890,3,20241102,2.0,18224.04,0.25,404.33,36448.08,9112.02,27336.06,26931.73,0.7389,0,1,Net Banking,Express,Returned
ORD02939,CUST0753,342,8,20240901,1.0,4536.39,0.17,291.62,4536.39,771.19,3765.2,3473.58,0.7657,1,0,Net Banking,Economy,Delivered
ORD02940,CUST0787,780,1,20240523,3.0,11317.47,0.09,479.54,33952.41,3055.72,30896.69,30417.15,0.8959,0,1,Debit Card,Economy,Returned
ORD02941,CUST0227,148,8,20240120,1.0,49374.2,0.24,474.01,49374.2,11849.81,37524.39,37050.38,0.7504,1,0,Net Banking,Economy,Delivered
ORD02942,CUST0112,102,9,20240914,4.0,27728.41,0.3,370.9,110913.64,33274.09,77639.55,77268.65,0.6967,1,0,Wallet,Standard,Delivered
ORD02943,CUST0307,1187,4,20240602,4.0,26189.89,0.32,1.0,104759.56,33523.06,71236.5,71235.5,0.68,0,0,Debit Card,Express,Pending
ORD02944,CUST0558,282,1,20240815,5.0,44375.21,0.05,196.84,221876.05,11093.8,210782.25,210585.41,0.9491,1,0,Net Banking,Economy,Delivered
ORD02945,CUST0413,382,4,20240106,1.0,39530.8,0.18,183.89,39530.8,7115.54,32415.26,32231.37,0.8153,1,0,Cash on Delivery,Standard,Delivered
ORD02946,CUST0658,506,1,20240828,5.0,650.47,0.2,426.25,3252.35,650.47,2601.88,2175.63,0.6689,0,1,Debit Card,Same Day,Returned
ORD02947,CUST0135,139,1,20241014,1.0,7280.38,0.36,89.77,7280.38,2620.94,4659.44,4569.67,0.6277,0,0,Net Banking,Same Day,Cancelled
ORD02948,CUST0306,517,1,20240421,5.0,40632.39,0.08,377.07,203161.95,16252.96,186908.99,186531.92,0.9181,1,0,Wallet,Standard,Delivered
ORD02949,CUST0375,424,6,20240817,4.0,48775.53,0.12,222.12,195102.12,23412.25,171689.87,171467.75,0.8789,0,0,Net Banking,Standard,Pending
ORD02950,CUST0444,1205,5,20240517,4.0,34408.0,0.32,293.6,137632.0,44042.24,93589.76,93296.16,0.6779,0,1,Credit Card,Economy,Returned
ORD02951,CUST0082,1072,1,20240817,5.0,23577.02,0.21,470.72,117885.1,24755.87,93129.23,92658.51,0.786,1,0,Net Banking,Same Day,Delivered
ORD02952,CUST0031,336,5,20241104,3.0,5116.54,0.4,485.89,15349.62,6139.85,9209.77,8723.88,0.5683,1,0,Debit Card,Same Day,Delivered
ORD02953,CUST0194,49,9,20241018,4.0,16698.3,0.14,164.67,66793.2,9351.05,57442.15,57277.48,0.8575,0,0,Net Banking,Same Day,Cancelled
ORD02954,CUST0524,357,5,20241111,4.0,18568.38,0.39,76.3,74273.52,28966.67,45306.85,45230.55,0.609,1,0,Credit Card,Economy,Delivered
ORD02955,CUST0297,527,2,20240819,1.0,30005.7,0.23,499.05,30005.7,6901.31,23104.39,22605.34,0.7534,1,0,Net Banking,Standard,Delivered
ORD02956,CUST0676,1299,4,20240804,3.0,21223.9,0.38,26.98,63671.7,24195.25,39476.45,39449.47,0.6196,1,0,Debit Card,Standard,Delivered
ORD02957,CUST0196,531,7,20241209,5.0,37167.66,0.13,359.46,185838.3,24158.98,161679.32,161319.86,0.8681,0,0,Cash on Delivery,Economy,Pending
ORD02958,CUST0238,1112,4,20240920,1.0,43364.95,0.1,45.2,43364.95,4336.49,39028.46,38983.26,0.899,0,0,Wallet,Same Day,Pending
ORD02959,CUST0035,711,1,20241222,5.0,48941.49,0.15,187.57,244707.45,36706.12,208001.33,207813.76,0.8492,1,0,Cash on Delivery,Express,Delivered
ORD02960,CUST0480,573,8,20240610,4.0,11011.86,0.28,42.29,44047.44,12333.28,31714.16,31671.87,0.719,1,0,Debit Card,Same Day,Delivered
ORD02961,CUST0713,245,10,20241224,4.0,49534.69,0.18,24.25,198138.76,35664.98,162473.78,162449.53,0.8199,1,0,Cash on Delivery,Same Day,Delivered
ORD02962,CUST0503,1300,2,20240617,3.0,5890.9,0.4,91.03,17672.7,7069.08,10603.62,10512.59,0.5948,1,0,Credit Card,Express,Delivered
ORD02963,CUST0212,942,4,20240825,1.0,12689.25,0.13,350.06,12689.25,1649.6,11039.65,10689.59,0.8424,0,1,Debit Card,Standard,Returned
ORD02964,CUST0588,1252,5,20240708,1.0,30758.6,0.27,497.92,30758.6,8304.82,22453.78,21955.86,0.7138,0,0,Net Banking,Standard,Pending
ORD02965,CUST0452,331,6,20240802,3.0,35957.59,0.39,372.86,107872.77,42070.38,65802.39,65429.53,0.6065,1,0,UPI,Express,Delivered
ORD02966,CUST0113,1301,8,20240620,4.0,40474.87,0.19,276.78,161899.48,30760.9,131138.58,130861.8,0.8083,0,0,Cash on Delivery,Express,Pending
ORD02967,CUST0645,1218,6,20241209,3.0,31351.38,0.1,310.0,94054.14,9405.41,84648.73,84338.73,0.8967,0,0,UPI,Same Day,Cancelled
ORD02968,CUST0588,1302,8,20240126,3.0,12053.38,0.31,237.53,36160.14,11209.64,24950.5,24712.97,0.6834,1,0,UPI,Same Day,Delivered
ORD02969,CUST0611,690,7,20240606,1.0,17301.53,0.21,52.64,17301.53,3633.32,13668.21,13615.57,0.787,1,0,Net Banking,Economy,Delivered
ORD02970,CUST0594,1303,5,20240422,2.0,10181.85,0.15,453.2,20363.7,3054.56,17309.14,16855.94,0.8277,0,0,UPI,Standard,Pending
ORD02971,CUST0383,387,5,20240422,2.0,7038.12,0.14,378.57,14076.24,1970.67,12105.57,11727.0,0.8331,1,0,Credit Card,Economy,Delivered
ORD02972,CUST0763,1299,9,20240615,3.0,32586.08,0.12,460.26,97758.24,11730.99,86027.25,85566.99,0.8753,0,1,Wallet,Standard,Returned
ORD02973,CUST0497,539,10,20241213,5.0,42307.93,0.2,7.39,211539.65,42307.93,169231.72,169224.33,0.8,1,0,Credit Card,Economy,Delivered
ORD02974,CUST0010,362,3,20240525,3.0,46220.39,0.04,37.66,138661.17,5546.45,133114.72,133077.06,0.9597,1,0,Wallet,Same Day,Delivered
ORD02975,CUST0017,457,2,20240508,2.0,4191.79,0.06,488.37,8383.58,503.01,7880.57,7392.2,0.8817,0,1,Cash on Delivery,Express,Returned
ORD02976,CUST0520,184,8,20240630,2.0,4315.34,0.23,289.33,8630.68,1985.06,6645.62,6356.29,0.7365,1,0,UPI,Economy,Delivered
ORD02977,CUST0715,1304,10,20240426,5.0,6513.48,0.32,230.78,32567.4,10421.57,22145.83,21915.05,0.6729,1,0,Credit Card,Express,Delivered
ORD02978,CUST0642,325,8,20240605,4.0,33907.49,0.2,474.58,135629.96,27125.99,108503.97,108029.39,0.7965,1,0,Debit Card,Standard,Delivered
ORD02979,CUST0702,488,8,20241110,3.0,20239.71,0.14,294.24,60719.13,8500.68,52218.45,51924.21,0.8552,0,0,Wallet,Economy,Cancelled
ORD02980,CUST0205,583,9,20240521,2.0,31450.19,0.21,375.99,62900.38,13209.08,49691.3,49315.31,0.784,1,0,Credit Card,Economy,Delivered
ORD02981,CUST0273,1215,5,20240225,3.0,7365.94,0.27,157.55,22097.82,5966.41,16131.41,15973.86,0.7229,0,1,Wallet,Standard,Returned
ORD02982,CUST0794,1305,7,20240421,1.0,42027.15,0.25,240.33,42027.15,10506.79,31520.36,31280.03,0.7443,0,0,Net Banking,Economy,Pending
ORD02983,CUST0495,977,5,20240918,3.0,39140.52,0.03,423.28,117421.56,3522.65,113898.91,113475.63,0.9664,0,1,Wallet,Express,Returned
ORD02984,CUST0473,1306,6,20240817,5.0,28383.66,0.34,329.36,141918.3,48252.22,93666.08,93336.72,0.6577,1,0,Cash on Delivery,Standard,Delivered
ORD02985,CUST0038,1307,3,20241013,4.0,23636.47,0.39,71.6,94545.88,36872.89,57672.99,57601.39,0.6092,0,1,Debit Card,Same Day,Returned
ORD02986,CUST0757,700,6,20240802,3.0,3524.68,0.07,168.14,10574.04,740.18,9833.86,9665.72,0.9141,0,1,UPI,Economy,Returned
ORD02987,CUST0763,365,1,20240318,2.0,9695.54,0.05,496.15,19391.08,969.55,18421.53,17925.38,0.9244,0,1,Cash on Delivery,Same Day,Returned
ORD02988,CUST0603,1094,5,20240110,3.0,18001.65,0.32,406.17,54004.95,17281.58,36723.37,36317.2,0.6725,1,0,UPI,Standard,Delivered
ORD02989,CUST0783,934,8,20240727,1.0,18701.26,0.21,289.33,18701.26,3927.26,14774.0,14484.67,0.7745,1,0,UPI,Express,Delivered
ORD02990,CUST0422,661,9,20241004,4.0,20148.73,0.27,21.67,80594.92,21760.63,58834.29,58812.62,0.7297,1,0,UPI,Economy,Delivered
ORD02991,CUST0114,1191,6,20240706,3.0,33803.73,0.22,94.02,101411.19,22310.46,79100.73,79006.71,0.7791,0,0,Net Banking,Economy,Pending
ORD02992,CUST0235,513,3,20240127,2.0,14757.75,0.06,471.31,29515.5,1770.93,27744.57,27273.26,0.924,1,0,Credit Card,Standard,Delivered
ORD02993,CUST0393,1308,2,20240606,1.0,18534.56,0.2,424.66,18534.56,3706.91,14827.65,14402.99,0.7771,1,0,Wallet,Economy,Delivered
ORD02994,CUST0300,570,10,20241004,1.0,7514.17,0.24,365.35,7514.17,1803.4,5710.77,5345.42,0.7114,0,0,Cash on Delivery,Economy,Cancelled
ORD02995,CUST0300,770,10,20240709,4.0,15749.73,0.23,346.36,62998.92,14489.75,48509.17,48162.81,0.7645,0,0,Wallet,Standard,Pending
ORD02996,CUST0363,1309,2,20240626,4.0,9890.42,0.35,171.16,39561.68,13846.59,25715.09,25543.93,0.6457,0,1,Credit Card,Same Day,Returned
ORD02997,CUST0413,286,10,20240420,5.0,44759.2,0.16,315.85,223796.0,35807.36,187988.64,187672.79,0.8386,0,0,Net Banking,Economy,Pending
ORD02998,CUST0547,816,9,20240211,4.0,17852.14,0.09,19.48,71408.56,6426.77,64981.79,64962.31,0.9097,1,0,UPI,Standard,Delivered
ORD02999,CUST0423,1122,1,20240126,2.0,5939.31,0.24,443.19,11878.62,2850.87,9027.75,8584.56,0.7227,0,0,Debit Card,Economy,Cancelled
ORD03000,CUST0205,780,10,20240203,5.0,20681.76,0.21,152.29,103408.8,21715.85,81692.95,81540.66,0.7885,1,0,Net Banking,Economy,Delivered
ORD03001,CUST0742,1310,3,20241231,4.0,40297.91,0.01,78.84,161191.64,1611.92,159579.72,159500.88,0.9895,1,0,Wallet,Same Day,Delivered
ORD03002,CUST0044,1236,7,20240101,4.0,32013.39,0.27,173.63,128053.56,34574.46,93479.1,93305.47,0.7286,0,0,Wallet,Economy,Cancelled
ORD03003,CUST0019,563,1,20240716,3.0,36066.3,0.25,239.16,108198.9,27049.72,81149.18,80910.02,0.7478,1,0,Wallet,Standard,Delivered
ORD03004,CUST0178,1311,10,20240204,4.0,1420.9,0.33,214.53,5683.6,1875.59,3808.01,3593.48,0.6323,0,1,Cash on Delivery,Standard,Returned
ORD03005,CUST0241,1249,5,20240121,3.0,19509.31,0.14,112.98,58527.93,8193.91,50334.02,50221.04,0.8581,0,1,Wallet,Standard,Returned
ORD03006,CUST0418,1312,8,20241225,2.0,8396.16,0.38,479.7,16792.32,6381.08,10411.24,9931.54,0.5914,0,0,Debit Card,Standard,Pending
ORD03007,CUST0267,1041,2,20240905,5.0,9749.2,0.12,273.54,48746.0,5849.52,42896.48,42622.94,0.8744,1,0,Wallet,Economy,Delivered
ORD03008,CUST0319,969,4,20240608,3.0,39919.63,0.27,233.55,119758.89,32334.9,87423.99,87190.44,0.728,1,0,Credit Card,Express,Delivered
ORD03009,CUST0118,1313,1,20241211,5.0,24189.96,0.15,19.93,120949.8,18142.47,102807.33,102787.4,0.8498,1,0,Cash on Delivery,Economy,Delivered
